2/14/2013,INR,53.96569804,1
2/14/2013,EUR,0.74997477,0.74997477
2/14/2013,GBP,0.645037773,0.645037773
2/15/2013,INR,54.30549079,1
2/15/2013,EUR,0.748583814,0.748583814
2/15/2013,GBP,0.644345829,0.644345829
2/16/2013,INR,54.31800079,1
2/16/2013,EUR,0.74815,0.74815
2/16/2013,GBP,0.64457909,0.64457909
2/17/2013,INR,54.31800079,1
2/17/2013,EUR,0.74825,0.74825
2/17/2013,GBP,0.644496004,0.644496004
2/18/2013,INR,54.265482,1
2/18/2013,EUR,0.748920875,0.748920875
2/18/2013,GBP,0.646514617,0.646514617
2/19/2013,INR,54.2609994,1
2/19/2013,EUR,0.746956043,0.746956043
2/19/2013,GBP,0.648099695,0.648099695
2/20/2013,INR,54.15074013,1
2/20/2013,EUR,0.749104611,0.749104611
2/20/2013,GBP,0.653648616,0.653648616
2/21/2013,INR,54.48376831,1
2/21/2013,EUR,0.757207323,0.757207323
2/21/2013,GBP,0.655225028,0.655225028
2/22/2013,INR,54.30046553,1
2/22/2013,EUR,0.759590869,0.759590869
2/22/2013,GBP,0.655446347,0.655446347
2/23/2013,INR,54.27799988,1
2/23/2013,EUR,0.7581,0.7581
2/23/2013,GBP,0.659456608,0.659456608
2/24/2013,INR,54.27647858,1
2/24/2013,EUR,0.7581,0.7581
2/24/2013,GBP,0.659391382,0.659391382
2/25/2013,INR,53.8801801,1
2/25/2013,EUR,0.759279334,0.759279334
2/25/2013,GBP,0.661642392,0.661642392
2/26/2013,INR,54.12615998,1
2/26/2013,EUR,0.766239471,0.766239471
2/26/2013,GBP,0.661231066,0.661231066
2/27/2013,INR,53.74517372,1
2/27/2013,EUR,0.763176638,0.763176638
2/27/2013,GBP,0.660853136,0.660853136
2/28/2013,INR,54.36825294,1
2/28/2013,EUR,0.764461202,0.764461202
2/28/2013,GBP,0.658407544,0.658407544
3/1/2013,INR,54.90929289,1
3/1/2013,EUR,0.770373537,0.770373537
3/1/2013,GBP,0.665470811,0.665470811
3/2/2013,INR,54.90499878,1
3/2/2013,EUR,0.76795,0.76795
3/2/2013,GBP,0.664959936,0.664959936
3/3/2013,INR,54.9054985,1
3/3/2013,EUR,0.76795,0.76795
3/3/2013,GBP,0.66495,0.66495
3/4/2013,INR,54.87001143,1
3/4/2013,EUR,0.769491498,0.769491498
3/4/2013,GBP,0.662962442,0.662962442
3/5/2013,INR,54.9013913,1
3/5/2013,EUR,0.767998605,0.767998605
3/5/2013,GBP,0.662265742,0.662265742
3/6/2013,INR,54.73662349,1
3/6/2013,EUR,0.769745951,0.769745951
3/6/2013,GBP,0.665043134,0.665043134
3/7/2013,INR,54.50773821,1
3/7/2013,EUR,0.763708535,0.763708535
3/7/2013,GBP,0.665294102,0.665294102
3/8/2013,INR,54.29830486,1
3/8/2013,EUR,0.769781174,0.769781174
3/8/2013,GBP,0.669949737,0.669949737
3/9/2013,INR,54.35050201,1
3/9/2013,EUR,0.76895,0.76895
3/9/2013,GBP,0.669657805,0.669657805
3/10/2013,INR,54.35050201,1
3/10/2013,EUR,0.76895,0.76895
3/10/2013,GBP,0.669792364,0.669792364
3/11/2013,INR,54.40508792,1
3/11/2013,EUR,0.768485073,0.768485073
3/11/2013,GBP,0.670625868,0.670625868
3/12/2013,INR,54.17401322,1
3/12/2013,EUR,0.76776362,0.76776362
3/12/2013,GBP,0.671728037,0.671728037
3/13/2013,INR,54.31530041,1
3/13/2013,EUR,0.772010247,0.772010247
3/13/2013,GBP,0.669795454,0.669795454
3/14/2013,INR,54.37130648,1
3/14/2013,EUR,0.770521109,0.770521109
3/14/2013,GBP,0.664755186,0.664755186
3/15/2013,INR,54.07097124,1
3/15/2013,EUR,0.764975382,0.764975382
3/15/2013,GBP,0.661212711,0.661212711
3/16/2013,INR,54.0304985,1
3/16/2013,EUR,0.76455,0.76455
3/16/2013,GBP,0.661681996,0.661681996
3/17/2013,INR,54.02999878,1
3/17/2013,EUR,0.76455,0.76455
3/17/2013,GBP,0.66155,0.66155
3/18/2013,INR,54.17998991,1
3/18/2013,EUR,0.771682548,0.771682548
