SUBJECT,"Exports in goods, s.a.","Exports in goods, s.a.","Exports in goods, s.a.","GDP Imports of goods and services; constant prices, s.a.","GDP Imports of goods and services; constant prices, s.a.",Overnight interbank rate,"Exchange rates,  monthly averages, National currency per US dollar","Broad money, s.a.","Broad money, s.a.","Broad money, s.a.","Narrow money, s.a.","Narrow money, s.a.","Manufacturing - Confidence indicator, s.a.","Total manufacturing, s.a.","Total manufacturing, s.a.","Total manufacturing, s.a.","Current account as a % of GDP, s.a.",Long-term interest rate,3 month interbank rate,"Imports in goods, s.a.","Imports in goods, s.a.","Imports in goods, s.a.","Passenger car registrations, s.a.",Share prices,Share prices,Consumer prices: all items,Consumer prices: all items,Consumer prices: all items,"Industrial production, s.a.","Industrial production, s.a.","Industrial production, s.a.","Gross domestic product; constant prices, s.a.","Gross domestic product; constant prices, s.a.","GDP Private final consumption expenditure; constant prices, s.a.","GDP Private final consumption expenditure; constant prices, s.a.","GDP Government consumption expenditure; constant prices, s.a.","GDP Government consumption expenditure; constant prices, s.a.","GDP Gross fixed capital formation; constant prices, s.a.","GDP Gross fixed capital formation; constant prices, s.a.","GDP Exports; constant prices, s.a.","GDP Exports; constant prices, s.a."
LOCATION,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
MEASURE,GP,GY,ST,GP,GY,ST,ST,GP,GY,ST,GP,ST,ST,GP,GY,ST,ST,ST,ST,GP,GY,ST,ST,GP,GY,GP,GY,ST,GP,GY,ST,GP,GY,GP,GY,GP,GY,GP,GY,GP,GY
FREQUENCY,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
TIME_PERIOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-04-01,,,,,,5.0,7.5000000065,2.50697961713597,10.2937164094755,0.130005049131329,2.20439422568691,0.355345610433894,,,,,,,,,,,,4.9180327873937,-0.420521447016106,-1.507742461208,3.37895637311975,4.36041057250592,,,,,,,,,,,,,
1968-07-01,,,,,,5.0,7.5000000065,2.43319030465615,11.0658886911477,0.133168319382356,1.6561713953081,0.361230742788383,,,,,,,,,,,,2.02702702746646,5.54827435563809,1.48944973144968,1.19636963708382,4.42535669606821,,,,,,,,,,,,,
1968-10-01,,,,,,5.0,7.5000000065,2.29358379606506,10.3372995171644,0.136222646377202,1.12284304713372,0.365286797067892,,,,,,,,,,,,-0.248344371275899,5.56285589095734,-0.774561761480989,-0.368399508572589,4.39107957529133,,,,,,,,,,,,,
1969-01-01,,,,,,5.0,7.5000000065,3.07343326977754,10.7073427368519,0.14040935851193,2.48753516246809,0.374373434588809,,,,,,,,,,,,7.96680497973417,15.2857775819489,-3.41002465125077,-4.19722901424614,4.24134267931786,,,,,,,,,,,,,
1969-04-01,,,,,,5.0,7.5000000065,4.05820037360314,12.3828776510203,0.146107451623635,3.53230889635367,0.387597460724374,,,,,,,,,,,,8.91621829403889,19.6790540550649,2.55210548768715,-0.248241621690988,4.34958621858835,,,,,,,,,,,,,
1969-07-01,,,,,,5.0,7.5000000065,3.22003850672601,13.2506697274277,0.150812167827112,2.83084429082504,0.398569741312673,,,,,,,,,,,,-1.30557515913902,15.7698675497341,2.90335960175882,1.14145943713817,4.47587034770251,,,,,,,,,,,,,
1969-10-01,,,,,,5.0,7.5000000065,2.27975788877015,13.231676013508,0.154250320120376,2.0393716758698,0.406698059725592,,,,,,,,,,,,-0.71505184126105,15.2282157681762,-0.927045546420502,0.986031224140928,4.43437699098058,,,,,,,,,,,,,
1970-01-01,,,,,,5.0,7.5000000065,3.08994949490074,13.2558504115268,0.159016577107818,2.76595471657093,0.417947143890774,,,,,,,,,,,,-2.01656463774582,4.57340507342267,0.20341741240447,4.76393024264024,4.44339728591189,,,,,,,,,,,,,
1970-04-01,,,,,,5.0,7.5000000065,6.12356941682195,15.494447527981,0.16875406759127,4.86685608790777,0.438288029907459,,,,,,,,,,,,8.6365306872473,4.3048694424841,2.96386520533404,5.18457071736426,4.57509359200379,,,,,,,,,,,,,
1970-07-01,,,,,,5.0,7.5000000065,3.86592294409931,16.2200731459754,0.175277969809381,3.55999813909091,0.453891075616022,,,,,,,,,,,,5.54803788870105,11.548087236366,2.16876971598349,4.4336960900671,4.67431683630507,,,,,,,,,,,,,
