2019-04-22,INR,69.5838153197,2019-04-23
2019-04-22,EUR,0.8887341274000138,2019-04-23
2019-04-22,GBP,0.7699263019995993,2019-04-23
2019-04-23,INR,69.7601185744,2019-04-24
2019-04-23,EUR,0.8915262841005593,2019-04-24
2019-04-23,GBP,0.7731529153002674,2019-04-24
2019-04-24,INR,69.9134823841,2019-04-25
2019-04-24,EUR,0.8933001092004027,2019-04-25
2019-04-24,GBP,0.7723745711002885,2019-04-25
2019-04-28,INR,69.8521151986,2019-04-29
2019-04-28,EUR,0.8962627437999917,2019-04-29
2019-04-28,GBP,0.7743857730001906,2019-04-29
2019-04-29,INR,69.8126051479,2019-04-30
2019-04-29,EUR,0.8955037020994556,2019-04-30
2019-04-29,GBP,0.7737525818001026,2019-04-30
2019-05-01,INR,69.6423344714,2019-05-02
2019-05-01,EUR,0.8921746555997666,2019-05-02
2019-05-01,GBP,0.7658726281003106,2019-05-02
2019-05-02,INR,69.3968354308,2019-05-03
2019-05-02,EUR,0.8949485600000382,2019-05-03
2019-05-02,GBP,0.7669905404999426,2019-05-03
2019-05-03,INR,69.1268712639,2019-05-04
2019-05-03,EUR,0.8938329272002846,2019-05-04
2019-05-03,GBP,0.7611774939002844,2019-05-04
2019-05-26,INR,69.3846670536,2019-05-27
2019-05-26,EUR,0.8922771921995792,2019-05-27
2019-05-26,GBP,0.7869428568996881,2019-05-27
2019-05-28,INR,69.7873145959,2019-05-29
2019-05-28,EUR,0.8956044410004586,2019-05-29
2019-05-28,GBP,0.7898752640003625,2019-05-29
2019-05-29,INR,69.8138334417,2019-05-30
2019-05-29,EUR,0.8978497891996141,2019-05-30
2019-05-29,GBP,0.7921208418003305,2019-05-30
2019-05-30,INR,69.7468219759,2019-05-31
2019-05-30,EUR,0.8980522247000421,2019-05-31
2019-05-30,GBP,0.792844995699655,2019-05-31
2019-05-31,INR,69.5792749388,2019-06-01
2019-05-31,EUR,0.8933910090003981,2019-06-01
2019-05-31,GBP,0.7913111045996336,2019-06-01
2019-06-01,INR,69.5645049626,2019-06-02
2019-06-01,EUR,0.8931464437003201,2019-06-02
2019-06-01,GBP,0.7917116536003396,2019-06-02
2019-06-02,INR,69.5426137710,2019-06-03
2019-06-02,EUR,0.8940233915998849,2019-06-03
2019-06-02,GBP,0.7904677921997817,2019-06-03
2019-06-03,INR,69.1715041657,2019-06-04
2019-06-03,EUR,0.8887922579005384,2019-06-04
2019-06-03,GBP,0.7895200180996463,2019-06-04
2019-06-04,INR,69.3750397413,2019-06-05
2019-06-04,EUR,0.8879695484996977,2019-06-05
2019-06-04,GBP,0.7871235742998618,2019-06-05
2019-06-05,INR,69.4177157109,2019-06-06
2019-06-05,EUR,0.8894762455995466,2019-06-06
2019-06-05,GBP,0.7869841060003397,2019-06-06
2019-06-06,INR,69.1300315594,2019-06-07
2019-06-06,EUR,0.8870940866998934,2019-06-07
2019-06-06,GBP,0.7876880781998448,2019-06-07
2019-06-07,INR,69.3430536494,2019-06-08
2019-06-07,EUR,0.8828990355001956,2019-06-08
2019-06-07,GBP,0.7849050114996297,2019-06-08
2019-06-08,INR,69.3753381101,2019-06-09
