Date,Index,Open,High,Low,Close,Volume,Turnover
2016-04-18,Nifty Metal,1970.3,1989.55,1950.55,1986.75,68671145.0,9742300000.0
2016-04-20,Nifty Metal,2004.95,2073.5,2002.35,2068.1,148261811.0,20973900000.0
2016-04-21,Nifty Metal,2081.15,2093.95,2060.15,2069.9,78540604.0,12607100000.0
2016-04-22,Nifty Metal,2072.45,2085.2,2057.15,2061.95,65330192.0,10598100000.0
2016-04-25,Nifty Metal,2062.45,2063.5,2018.6,2035.85,49531685.0,7165300000.0
2016-04-26,Nifty Metal,2033.65,2085.2,2033.65,2082.4,73519444.0,10290200000.0
2016-04-27,Nifty Metal,2086.05,2096.9,2073.4,2080.3,60986054.0,8156200000.0
2016-04-28,Nifty Metal,2081.9,2086.7,2026.55,2031.85,87534357.0,12991099999.999998
2016-04-29,Nifty Metal,2032.45,2061.05,2011.95,2045.8,112919214.0,13376900000.0
2016-05-02,Nifty Metal,2040.55,2074.15,2028.25,2065.35,77476790.0,9404500000.0
2016-05-03,Nifty Metal,2077.85,2086.7,2037.95,2041.9,76613517.0,10628800000.000002
2016-05-04,Nifty Metal,2025.55,2027.6,1958.65,1964.0,89994254.0,11797700000.0
2016-05-05,Nifty Metal,1965.1,1983.1,1945.5,1967.45,71283717.0,9536500000.0
2016-05-06,Nifty Metal,1958.95,1970.55,1944.6,1966.3,55942438.0,7448400000.0
2016-05-09,Nifty Metal,1977.4,1993.8,1966.7,1974.8,45515951.0,6137800000.0
2016-05-10,Nifty Metal,1969.85,1974.55,1947.15,1950.05,59877059.0,9278900000.0
2016-05-11,Nifty Metal,1923.6,1962.35,1918.9,1948.35,58147498.0,8005700000.000001
2016-05-12,Nifty Metal,1956.55,1967.4,1945.25,1963.85,43669558.0,6179100000.0
2016-05-13,Nifty Metal,1952.4,1956.1,1916.55,1920.25,52807480.0,6988800000.0
2016-05-16,Nifty Metal,1924.4,1937.9,1911.7,1935.55,44118343.0,6077500000.0
2016-05-17,Nifty Metal,1949.35,1950.5,1931.3,1934.9,37693406.0,5371000000.0
2016-05-18,Nifty Metal,1927.3,1952.3,1918.3,1948.35,44416660.0,6392500000.0
2016-05-19,Nifty Metal,1947.75,1973.15,1913.2,1917.25,52405764.0,7534400000.000001
2016-05-20,Nifty Metal,1919.3,1930.0,1905.1,1909.3,47803135.0,6375300000.0
2016-05-23,Nifty Metal,1926.8,1928.1,1895.6,1899.15,39036213.0,5942300000.0
2016-05-24,Nifty Metal,1903.1,1903.5,1871.95,1899.4,41259225.0,5644700000.0
2016-05-25,Nifty Metal,1918.75,1925.2,1909.8,1923.05,36015634.0,5341700000.0
2016-05-26,Nifty Metal,1920.2,1947.1,1915.65,1941.9,57658572.0,9885200000.0
2016-05-27,Nifty Metal,1949.0,1972.8,1945.85,1968.8,46145990.0,6969000000.0
2016-05-30,Nifty Metal,2009.75,2031.4,1998.55,2008.05,98147699.0,15006800000.0
2016-05-31,Nifty Metal,2010.8,2044.25,1988.35,2031.85,110538799.0,16030800000.0
2016-06-01,Nifty Metal,2037.85,2043.5,2010.45,2014.6,48858718.0,8087000000.0
2016-06-02,Nifty Metal,2010.15,2056.75,2009.05,2052.0,49813622.0,8909100000.0
2016-06-03,Nifty Metal,2070.65,2074.0,2042.5,2047.65,49757613.0,8935000000.0
2016-06-06,Nifty Metal,2042.1,2061.55,2028.7,2049.8,44139261.0,7342500000.0
2016-06-07,Nifty Metal,2060.95,2081.7,2051.55,2078.25,46547738.0,6869800000.0
2016-06-08,Nifty Metal,2082.9,2090.45,2069.05,2082.8,56387842.0,7495200000.0
2016-06-09,Nifty Metal,2083.15,2122.25,2083.15,2112.15,79676202.0,9977700000.0
2016-06-10,Nifty Metal,2118.0,2144.15,2108.35,2113.75,81215406.0,11014700000.0
2016-06-13,Nifty Metal,2085.8,2095.15,2070.2,2087.15,51177414.0,7785800000.0
2016-06-14,Nifty Metal,2092.3,2104.05,2084.85,2101.8,54969655.0,6840900000.0
2016-06-15,Nifty Metal,2109.05,2120.5,2090.75,2118.35,47724473.0,6800900000.0
2016-06-16,Nifty Metal,2113.05,2136.7,2095.95,2132.45,68444778.0,9791300000.0
2016-06-17,Nifty Metal,2145.2,2146.0,2122.6,2131.25,49849636.0,7403700000.0
2016-06-20,Nifty Metal,2113.8,2168.65,2113.25,2165.9,44366060.0,7162300000.0
2016-06-21,Nifty Metal,2171.25,2180.3,2158.35,2162.8,48448359.0,6827800000.0
2016-06-22,Nifty Metal,2165.75,2165.75,2135.8,2160.65,43102483.0,6579200000.0
2016-06-23,Nifty Metal,2157.75,2173.45,2143.15,2168.15,37419740.0,6069900000.0
2016-06-24,Nifty Metal,2078.3,2097.8,2018.2,2086.55,88945089.0,13494000000.0
2016-06-27,Nifty Metal,2071.25,2106.3,2071.25,2096.25,53534893.0,8162800000.0
2016-06-28,Nifty Metal,2103.05,2120.0,2098.4,2115.85,49598409.0,7932000000.0
2016-06-29,Nifty Metal,2130.0,2148.25,2128.25,2142.2,48556504.0,7449600000.0
2016-06-30,Nifty Metal,2162.35,2190.65,2156.8,2182.1,67213424.0,9817500000.0
2016-07-01,Nifty Metal,2198.45,2212.1,2195.9,2199.15,57933516.0,8070599999.999999
2016-07-04,Nifty Metal,2211.05,2236.55,2211.05,2233.5,40773750.0,6103000000.0
2016-07-05,Nifty Metal,2238.2,2255.95,2226.75,2239.7,48672088.0,7108200000.000001
2016-07-07,Nifty Metal,2250.35,2268.95,2225.35,2232.0,65137122.0,11075200000.0
2016-07-08,Nifty Metal,2232.6,2234.15,2208.1,2223.95,45999431.0,7991500000.0
2016-07-11,Nifty Metal,2253.4,2279.4,2253.4,2275.6,49439601.0,8227300000.0
2016-07-12,Nifty Metal,2288.15,2357.1,2285.3,2350.75,108106528.0,16119300000.0
2016-07-13,Nifty Metal,2364.4,2424.1,2362.0,2390.35,132123491.0,21920200000.0
2016-07-14,Nifty Metal,2397.3,2409.35,2371.85,2399.25,66951192.0,12214700000.0
2016-07-15,Nifty Metal,2411.65,2433.1,2397.5,2418.9,66582490.0,14032800000.0
2016-07-18,Nifty Metal,2425.0,2440.6,2377.75,2388.6,54876115.0,10713300000.0
2016-07-19,Nifty Metal,2396.3,2409.2,2374.25,2399.85,62051683.0,11259400000.0
2016-07-20,Nifty Metal,2407.9,2417.25,2396.85,2406.65,56864143.0,9681800000.0
2016-07-21,Nifty Metal,2412.95,2414.05,2382.85,2387.8,58032916.0,10330100000.0
2016-07-22,Nifty Metal,2388.5,2434.05,2362.8,2428.15,77410349.0,12894500000.0
2016-07-25,Nifty Metal,2428.15,2446.95,2408.45,2442.0,72139297.0,12613300000.0
2016-07-26,Nifty Metal,2444.4,2472.75,2430.4,2439.45,127748775.0,16554200000.0
2016-07-27,Nifty Metal,2450.75,2470.1,2417.05,2462.05,124905643.0,20458500000.0
2016-07-28,Nifty Metal,2460.75,2462.25,2429.1,2440.45,102713697.0,16579700000.0
2016-07-29,Nifty Metal,2445.8,2460.7,2419.0,2422.7,72027454.0,11814900000.0
2016-08-01,Nifty Metal,2431.1,2466.05,2416.95,2459.0,98483730.0,14886400000.000002
2016-08-02,Nifty Metal,2463.6,2470.0,2406.1,2411.3,77637528.0,12593599999.999998
2016-08-03,Nifty Metal,2425.2,2436.55,2403.05,2411.15,61285229.0,9788600000.0
2016-08-04,Nifty Metal,2430.7,2457.9,2412.3,2451.9,61763711.0,10888500000.0
2016-08-05,Nifty Metal,2477.0,2520.85,2477.0,2517.55,76271019.0,13279500000.0
2016-08-08,Nifty Metal,2533.85,2555.4,2528.25,2531.75,69541479.0,11680400000.0
2016-08-09,Nifty Metal,2539.4,2539.4,2498.45,2510.0,50908034.0,9250700000.0
2016-08-10,Nifty Metal,2515.95,2529.1,2476.45,2494.25,47923991.0,8571799999.999999
2016-08-11,Nifty Metal,2494.85,2495.9,2442.75,2474.3,46455231.0,8212800000.0
2016-08-12,Nifty Metal,2481.1,2524.25,2481.1,2510.15,55120777.0,9328800000.0
2016-08-16,Nifty Metal,2514.95,2556.05,2503.85,2550.1,52347910.0,10187600000.0
2016-08-17,Nifty Metal,2549.9,2602.25,2549.9,2599.8,72853417.0,13186600000.0
2016-08-18,Nifty Metal,2608.4,2611.15,2587.8,2595.05,76070936.0,11320700000.0
2016-08-19,Nifty Metal,2611.55,2635.3,2591.3,2629.8,114050257.0,17651000000.0
2016-08-22,Nifty Metal,2622.4,2622.4,2593.7,2608.7,70975022.0,11106000000.0
2016-08-23,Nifty Metal,2604.3,2618.05,2567.1,2597.35,61543020.0,9259000000.0
2016-08-24,Nifty Metal,2601.35,2607.6,2587.95,2595.55,41281210.0,8195200000.0
2016-08-25,Nifty Metal,2597.85,2603.9,2548.45,2553.85,57530731.0,9689400000.0
2016-08-26,Nifty Metal,2563.8,2568.35,2540.8,2551.95,39916815.0,6891600000.0
2016-08-29,Nifty Metal,2548.95,2584.9,2539.65,2579.85,35609594.0,6140000000.0
2016-08-30,Nifty Metal,2594.25,2611.6,2588.55,2606.9,46872574.0,7128200000.000001
2016-08-31,Nifty Metal,2605.15,2623.6,2558.15,2566.75,55511801.0,9876800000.0
2016-09-01,Nifty Metal,2568.1,2587.8,2559.5,2574.55,35394606.0,6564700000.0
2016-09-02,Nifty Metal,2578.5,2578.5,2545.75,2570.95,37324025.0,6368700000.0
2016-09-06,Nifty Metal,2579.55,2610.5,2576.55,2607.05,36206624.0,7659900000.0
2016-09-07,Nifty Metal,2620.05,2639.2,2610.75,2632.95,77093057.0,11589000000.0
2016-09-08,Nifty Metal,2645.1,2685.15,2643.2,2660.25,85865928.0,13084400000.0
2016-09-09,Nifty Metal,2661.5,2661.5,2601.85,2607.2,79863819.0,10489800000.0
2016-09-12,Nifty Metal,2551.65,2568.95,2477.35,2485.7,78149910.0,13361000000.0
2016-09-14,Nifty Metal,2480.15,2499.95,2454.4,2496.55,71574120.0,13805000000.0
2016-09-15,Nifty Metal,2506.75,2508.95,2469.85,2489.8,53029025.0,8659600000.0
2016-09-16,Nifty Metal,2504.55,2516.1,2442.3,2450.9,71721668.0,12591900000.0
2016-09-19,Nifty Metal,2456.35,2488.9,2447.85,2485.55,34829390.0,6882600000.0
2016-09-20,Nifty Metal,2491.05,2513.85,2473.85,2495.1,41971755.0,7531000000.0
2016-09-21,Nifty Metal,2495.85,2523.9,2491.4,2511.85,48575100.0,9174900000.0
2016-09-22,Nifty Metal,2549.7,2560.6,2523.95,2540.55,52523815.0,9427700000.0
2016-09-23,Nifty Metal,2541.05,2559.55,2533.65,2542.0,58695670.0,10097200000.0
2016-09-26,Nifty Metal,2539.2,2557.95,2529.5,2539.45,38485212.0,7336900000.000001
2016-09-27,Nifty Metal,2552.75,2559.7,2519.35,2523.6,34522387.0,6741799999.999999
2016-09-28,Nifty Metal,2524.05,2586.8,2523.15,2579.05,49716536.0,9221500000.0
2016-09-29,Nifty Metal,2594.3,2598.95,2476.8,2488.6,89783509.0,17974900000.0
2016-09-30,Nifty Metal,2467.0,2530.65,2466.85,2522.05,52924584.0,9310700000.0
2016-10-03,Nifty Metal,2542.1,2590.0,2540.2,2586.05,51583014.0,9653000000.0
2016-10-04,Nifty Metal,2601.55,2622.55,2578.85,2614.65,88707551.0,15725800000.0
2016-10-05,Nifty Metal,2638.8,2649.4,2625.75,2635.25,70382098.0,12794200000.0
2016-10-06,Nifty Metal,2647.85,2677.45,2619.7,2640.1,87194186.0,15922300000.0
2016-10-07,Nifty Metal,2650.0,2668.75,2620.7,2666.55,66033133.0,12835000000.0
2016-10-10,Nifty Metal,2689.35,2722.6,2686.15,2710.4,64430461.0,13386500000.0
2016-10-13,Nifty Metal,2692.05,2693.45,2617.2,2656.25,66034975.0,13869100000.0
2016-10-14,Nifty Metal,2660.15,2666.55,2634.6,2643.5,37698196.0,7609200000.0
2016-10-17,Nifty Metal,2643.1,2658.85,2605.0,2611.1,44500744.0,9740400000.0
2016-10-18,Nifty Metal,2626.35,2666.85,2625.8,2663.1,50331764.0,10825200000.0
2016-10-19,Nifty Metal,2671.35,2683.9,2655.9,2669.65,49119184.0,10003900000.0
2016-10-20,Nifty Metal,2686.3,2717.1,2682.3,2708.5,59900347.0,11938400000.0
2016-10-21,Nifty Metal,2705.75,2706.8,2667.35,2688.05,41026560.0,8356700000.0
2016-10-24,Nifty Metal,2689.75,2701.95,2683.85,2690.8,35000231.0,7250700000.000001
2016-10-25,Nifty Metal,2677.05,2688.0,2655.15,2679.5,58143414.0,11207700000.0
2016-10-26,Nifty Metal,2668.65,2697.05,2628.05,2641.15,56278636.0,10562100000.0
2016-10-27,Nifty Metal,2625.6,2635.85,2606.8,2619.6,63008710.0,16336700000.0
2016-10-28,Nifty Metal,2630.15,2682.8,2628.05,2678.35,59801586.0,11826000000.0
2016-10-30,Nifty Metal,2689.75,2694.1,2673.65,2681.05,7817017.0,1319900000.0
2016-11-01,Nifty Metal,2692.15,2796.7,2683.65,2781.0,112647948.0,22446700000.0
2016-11-02,Nifty Metal,2738.25,2771.6,2726.65,2756.75,77697928.0,15851500000.0
2016-11-03,Nifty Metal,2745.9,2811.75,2733.35,2737.95,90761263.0,16799100000.0
2016-11-04,Nifty Metal,2745.0,2758.85,2644.7,2674.75,68827767.0,12709500000.0
2016-11-07,Nifty Metal,2714.65,2743.3,2704.4,2728.3,49221220.0,9641700000.0
2016-11-08,Nifty Metal,2744.95,2762.65,2723.5,2739.2,58987216.0,11472600000.0
2016-11-09,Nifty Metal,2538.7,2710.95,2508.55,2700.55,83949173.0,14322000000.0
2016-11-10,Nifty Metal,2763.15,2891.25,2761.65,2870.05,98387667.0,20074000000.0
2016-11-11,Nifty Metal,2838.1,2856.85,2802.15,2810.65,72266013.0,14870400000.0
2016-11-15,Nifty Metal,2786.55,2812.9,2659.25,2668.1,92354425.0,18259100000.0
2016-11-16,Nifty Metal,2715.3,2718.75,2621.3,2645.65,63629614.0,12063200000.0
2016-11-17,Nifty Metal,2648.25,2699.2,2640.25,2662.95,60695790.0,11968100000.0
2016-11-18,Nifty Metal,2663.8,2679.9,2610.25,2626.0,46468556.0,9312800000.0
2016-11-21,Nifty Metal,2633.2,2659.45,2532.1,2536.2,64461667.0,11894200000.0
2016-11-22,Nifty Metal,2562.4,2615.65,2560.4,2610.7,52236745.0,9540800000.0
2016-11-23,Nifty Metal,2640.05,2683.9,2627.65,2677.5,62095849.0,11890500000.0
2016-11-24,Nifty Metal,2667.85,2731.05,2654.2,2711.3,88808745.0,19550500000.0
2016-11-25,Nifty Metal,2732.7,2776.85,2729.35,2757.45,71727284.0,14129000000.0
2016-11-28,Nifty Metal,2762.0,2792.3,2746.0,2784.6,63025856.0,12156199999.999998
2016-11-29,Nifty Metal,2805.3,2822.4,2771.85,2777.0,53514741.0,11759800000.0
2016-11-30,Nifty Metal,2775.35,2805.5,2748.8,2798.9,65514404.0,12996000000.0
2016-12-01,Nifty Metal,2813.95,2814.5,2741.55,2748.8,41639351.0,8236100000.0
2016-12-02,Nifty Metal,2732.1,2767.5,2711.25,2717.6,42490607.0,8761500000.0
2016-12-05,Nifty Metal,2723.25,2765.9,2713.85,2758.65,44105221.0,8840100000.0
2016-12-06,Nifty Metal,2773.8,2790.5,2761.4,2781.45,48531877.0,8772400000.0
2016-12-07,Nifty Metal,2792.05,2802.35,2761.25,2786.65,60731475.0,9717200000.0
2016-12-08,Nifty Metal,2819.55,2876.7,2815.75,2868.8,80844751.0,15142200000.0
2016-12-09,Nifty Metal,2877.65,2879.5,2854.0,2865.25,67403926.0,10847200000.0
2016-12-12,Nifty Metal,2859.35,2877.8,2852.95,2857.85,53355596.0,8817700000.0
2016-12-13,Nifty Metal,2858.2,2862.95,2813.55,2827.5,55477899.0,11081400000.000002
2016-12-14,Nifty Metal,2815.25,2825.9,2781.2,2784.75,53696560.0,10404100000.0
2016-12-15,Nifty Metal,2753.95,2818.45,2749.2,2786.1,46528913.0,8987700000.0
2016-12-16,Nifty Metal,2801.6,2804.4,2739.15,2742.8,46072268.0,9459100000.0
2016-12-19,Nifty Metal,2733.65,2748.55,2712.5,2716.1,32842795.0,6569500000.0
2016-12-20,Nifty Metal,2721.1,2730.5,2679.2,2693.5,33053316.0,6991500000.0
2016-12-21,Nifty Metal,2705.9,2725.0,2688.7,2707.8,33911553.0,6822100000.0
2016-12-22,Nifty Metal,2702.55,2702.95,2622.5,2630.5,43752837.0,8147100000.0
2016-12-23,Nifty Metal,2628.0,2641.9,2598.65,2623.1,44035112.0,8523099999.999999
2016-12-26,Nifty Metal,2606.15,2608.3,2536.95,2543.95,40670588.0,7963300000.0
2016-12-27,Nifty Metal,2540.7,2616.4,2523.4,2609.3,44425699.0,8458500000.0
2016-12-28,Nifty Metal,2618.65,2629.2,2597.85,2605.65,45606670.0,9394400000.0
2016-12-29,Nifty Metal,2603.6,2653.25,2600.85,2645.05,47766780.0,9302300000.0
2016-12-30,Nifty Metal,2650.4,2663.2,2640.95,2652.5,37814622.0,7410300000.0
2017-01-02,Nifty Metal,2660.0,2711.05,2641.2,2705.25,39803273.0,8110300000.0
2017-01-03,Nifty Metal,2717.9,2725.6,2700.65,2714.95,35687941.0,6858000000.0
2017-01-04,Nifty Metal,2729.45,2749.4,2707.05,2711.5,44183613.0,7820000000.0
2017-01-05,Nifty Metal,2732.8,2804.1,2730.85,2798.25,67391161.0,12626500000.0
2017-01-06,Nifty Metal,2809.8,2827.5,2786.65,2797.85,54486344.0,9722900000.0
2017-01-09,Nifty Metal,2810.9,2821.9,2790.6,2793.8,36438353.0,7314200000.0
2017-01-10,Nifty Metal,2799.9,2838.4,2797.0,2833.9,51439619.0,9902500000.0
2017-01-11,Nifty Metal,2855.2,2963.05,2853.9,2954.8,147356409.0,24602199999.999996
2017-01-12,Nifty Metal,2963.95,2971.85,2916.95,2958.55,70545748.0,11881400000.000002
2017-01-13,Nifty Metal,2977.85,2978.95,2929.45,2952.3,66340409.0,11774400000.0
2017-01-16,Nifty Metal,2961.9,2992.8,2938.85,2980.95,59626983.0,11309800000.0
2017-01-17,Nifty Metal,2994.2,2994.65,2930.85,2937.1,47135578.0,8609200000.0
2017-01-18,Nifty Metal,2943.15,3011.3,2942.05,3006.55,76746550.0,15299900000.0
2017-01-19,Nifty Metal,3005.6,3011.5,2976.0,3005.8,44095409.0,8532500000.0
2017-01-20,Nifty Metal,2996.45,3009.3,2922.05,2933.1,58342882.0,10894200000.0
2017-01-23,Nifty Metal,2935.35,3018.8,2933.25,3013.5,65811294.0,11247900000.0
2017-01-24,Nifty Metal,3023.55,3066.2,3019.3,3062.3,65101831.0,12239900000.0
2017-01-25,Nifty Metal,3077.7,3115.2,3072.45,3109.05,106541132.0,20389800000.0
2017-01-27,Nifty Metal,3113.2,3137.4,3087.15,3109.65,86575974.0,14634200000.0
2017-01-30,Nifty Metal,3100.9,3122.7,3071.0,3104.6,59120780.0,10519600000.0
2017-01-31,Nifty Metal,3102.9,3121.05,3063.45,3072.1,74890766.0,16351199999.999998
2017-02-01,Nifty Metal,3084.5,3155.6,3045.85,3146.8,65308106.0,12657400000.0
2017-02-02,Nifty Metal,3139.7,3165.85,3099.45,3147.45,72000605.0,13878500000.0
2017-02-03,Nifty Metal,3144.5,3170.45,3105.75,3128.7,95538787.0,16419400000.0
2017-02-06,Nifty Metal,3140.65,3159.4,3112.5,3119.8,49682594.0,9647500000.0
2017-02-07,Nifty Metal,3127.7,3151.5,3058.4,3079.55,86999237.0,14976400000.000002
2017-02-08,Nifty Metal,3102.8,3132.85,3079.15,3106.6,59306697.0,13656300000.000002
2017-02-09,Nifty Metal,3115.0,3127.25,3051.35,3084.65,62398118.0,11992800000.0
2017-02-10,Nifty Metal,3108.2,3110.85,3063.6,3075.45,61808823.0,12434400000.0
2017-02-13,Nifty Metal,3089.65,3116.2,3067.5,3083.05,73102030.0,14162100000.0
2017-02-14,Nifty Metal,3093.7,3096.3,3030.3,3055.45,63809637.0,12537500000.0
2017-02-15,Nifty Metal,3057.15,3078.4,2994.85,3011.25,81120158.0,13856500000.0
2017-02-16,Nifty Metal,3015.95,3080.05,2981.95,3075.75,83283532.0,14725400000.0
2017-02-17,Nifty Metal,3087.6,3093.85,3045.7,3053.6,58120092.0,11336400000.000002
2017-02-20,Nifty Metal,3056.3,3133.45,3034.05,3116.75,116146381.0,19403400000.0
2017-02-21,Nifty Metal,3128.35,3158.7,3122.3,3127.0,111985362.0,18579200000.0
2017-02-22,Nifty Metal,3137.35,3137.7,3096.8,3107.15,84695753.0,14349000000.0
2017-02-23,Nifty Metal,3110.25,3131.3,3093.3,3120.25,119010273.0,20781900000.0
2017-02-27,Nifty Metal,3121.65,3142.65,3105.3,3110.9,95285725.0,16272600000.0
2017-02-28,Nifty Metal,3114.45,3138.2,3109.7,3127.3,90865641.0,15745800000.0
2017-03-01,Nifty Metal,3142.45,3196.4,3131.6,3184.6,91093484.0,18323400000.0
2017-03-02,Nifty Metal,3200.2,3233.7,3155.15,3166.3,100564101.0,19699400000.0
2017-03-03,Nifty Metal,3160.35,3192.95,3152.8,3187.1,80383361.0,15628900000.000002
2017-03-06,Nifty Metal,3200.7,3216.5,3165.15,3189.4,62151502.0,12506300000.000002
2017-03-07,Nifty Metal,3196.2,3197.3,3125.4,3133.45,62618322.0,13451400000.000002
2017-03-08,Nifty Metal,3141.8,3143.95,3060.95,3073.4,85264028.0,17048500000.0
2017-03-09,Nifty Metal,3068.4,3080.25,3046.2,3052.7,89501110.0,16316900000.0
2017-03-10,Nifty Metal,3064.65,3077.55,3022.65,3034.65,85345207.0,15636600000.0
2017-03-14,Nifty Metal,3064.1,3064.8,3022.2,3032.1,79392788.0,16898400000.0
2017-03-15,Nifty Metal,3046.35,3057.4,3026.75,3046.5,56297313.0,12057300000.0
2017-03-16,Nifty Metal,3077.7,3142.85,3069.1,3135.55,110224681.0,23118300000.0
2017-03-17,Nifty Metal,3158.4,3167.2,3112.85,3127.5,83245746.0,17728100000.0
2017-03-20,Nifty Metal,3135.9,3135.9,3095.8,3126.6,54806207.0,12196500000.0
2017-03-21,Nifty Metal,3131.9,3132.7,3095.15,3119.4,48587345.0,11259000000.0
2017-03-22,Nifty Metal,3085.7,3095.5,3061.25,3079.15,64326290.0,14463100000.0
2017-03-23,Nifty Metal,3096.25,3120.8,3093.8,3113.2,75049877.0,18923800000.0
2017-03-24,Nifty Metal,3125.7,3145.1,3117.95,3123.0,81085053.0,16549600000.0
2017-03-27,Nifty Metal,3109.65,3113.75,3035.0,3040.2,72422939.0,15353000000.0
2017-03-28,Nifty Metal,3049.9,3071.3,3048.7,3059.35,59308419.0,13138200000.0
2017-03-29,Nifty Metal,3058.2,3075.8,3045.4,3071.05,50828578.0,11212400000.0
2017-03-30,Nifty Metal,3077.55,3092.45,3051.9,3061.7,94787538.0,20943900000.0
2017-03-31,Nifty Metal,3071.2,3105.6,3067.6,3096.55,62140478.0,12725200000.0
2017-04-03,Nifty Metal,3103.7,3114.0,3093.45,3105.7,41746756.0,8605300000.0
2017-04-05,Nifty Metal,3123.95,3151.35,3120.3,3137.25,62857102.0,12770200000.0
2017-04-06,Nifty Metal,3130.55,3150.5,3093.9,3146.15,91559339.0,17481400000.0
2017-04-07,Nifty Metal,3138.3,3158.3,3100.75,3111.1,92112767.0,18325000000.0
2017-04-10,Nifty Metal,3120.85,3143.35,3110.35,3138.45,46984695.0,9657000000.0
2017-04-11,Nifty Metal,3114.4,3114.95,3080.15,3092.05,54422920.0,11533100000.0
2017-04-12,Nifty Metal,3102.6,3126.35,3067.1,3071.2,64593864.0,14414000000.0
2017-04-13,Nifty Metal,3059.7,3064.65,2980.1,2985.55,69091079.0,14274600000.0
2017-04-17,Nifty Metal,2979.4,2985.9,2946.95,2953.35,58940083.0,11158800000.000002
